id_cliente,tipo_cliente,edad_cliente,customer_country,customer_region,tenure,importe_medio_mensual,desviacion_estandar_mensual,media_transacciones_al_dia,numero_fraudes_ultimo_ano,id_cuenta,cuenta_origen,estado_cuenta,saldo_actual,saldo_medio_30_dias,volumen_entrante_30_dias,volumen_saliente_30_dias,numero_transferencias_recibidas_7_dias,numero_transferencias_enviadas_7_dias,id_tarjeta,estado_tarjeta,fecha_creacion_tarjeta,antiguedad_tarjeta_dias,limite_importe_transacciones,veces_superar_limite_7_dias,id_transaccion,tipo_transaccion,fecha_hora,is_night,is_weekend,tiempo_desde_ultima_transaccion,numero_transacciones_ultima_hora,importe_transaccion,metodo_autenticacion,numero_pin_disponibles,identificador_dispositivo_fingerprint,dispositivo_reconocido,operacion_pais,operacion_region,direccion_ip_origen,geolocalizacion,cuenta_destino,destino_alto_riesgo,IS_FRAUD,IMPACTO_FRAUDE
51606a70-806,empresa,50,US,Nueva York,3619,91.99,921.09,6.12,0,c0c56de9-338,ES682489333482,activa,4511.91,4657.43,6163.86,4196.9,1,1,33a0a605-9ac,activa,2021-08-07,1750,1000,1,9261289a-ea9,transferencia,2026-03-04 18:02:30,0,0,69104,1,206.35,PIN,1,d28be30e-9943-4a,1,US,Nueva York,73.248.154.211,"40.7128,-74.0060",ES987044430569,0,0,0
c65c30ac-a93,empresa,79,ES,Centro,2767,553.46,441.85,10.58,0,c507c98c-770,ES375370552129,activa,6275.85,5756.77,1087.6,22880.99,3,6,c2e78c1c-e74,activa,2022-09-30,1331,2000,0,ee1a3332-3e0,tarjeta,2026-05-08 17:30:36,0,0,33236,4,398.55,3DS,2,447cca35-3819-46,1,ES,Centro,86.87.135.21,"40.4168,-3.7038",ES547187462070,0,0,0
9cb0e9f3-9fc,empresa,42,GB,Inglaterra,2418,1828.44,439.66,1.43,0,9ac4af21-7a5,ES555156424116,activa,2793.21,2500.51,680.53,9764.04,3,4,37bc6980-e58,extraviada,2021-10-29,1667,1000,0,f35bae71-78d,tarjeta,2025-11-28 18:26:40,0,0,10215,1,146.45,3DS,0,fae48641-0793-44,0,BR,Minas Gerais,81.8.46.182,"51.5074,-0.1278",ES917382180814,0,1,1
2229a392-2c9,persona,20,DE,Berlín,187,141.6,430.24,4.09,0,59a10e9c-5e7,ES703452308355,activa,4211.81,5356.81,1487.88,7261.87,2,1,111393cc-094,activa,2022-01-26,1578,5000,0,c79ef27e-5fd,tarjeta,2026-01-27 22:01:08,0,0,10134,1,494.06,3DS,3,2d1af6af-1bbc-41,1,DE,Berlín,87.228.26.63,"48.1351,11.5820",ES204304776464,0,0,0
89546379-c2a,persona,60,IT,Toscana,1645,145.53,479.71,0.51,0,7b658512-1e8,ES522080302116,activa,860.66,754.65,213.58,2359.15,0,0,16be4ee7-758,activa,2025-07-05,322,3000,1,031fa86a-12e,transferencia,2025-12-08 17:34:15,0,0,50643,2,90.35,PIN,3,9fb303bb-7ca1-40,1,IT,Toscana,95.105.209.41,"40.8518,14.2681",ES309442227270,0,0,0
52a0e87d-c05,autónomo,31,ES,Este,1600,63.3,323.19,4.01,0,aae0ed49-907,ES351716638731,activa,386.77,315.3,21208.8,799.71,5,3,101240af-84c,activa,2025-05-26,362,1000,0,d9247a49-7b3,transferencia,2025-12-20 12:18:28,0,1,28231,1,109.22,3DS,2,e8fda506-bd69-40,1,PT,Algarve,85.235.24.135,"41.1579,-8.6291",ES326030277352,0,0,0
b01fddb4-741,persona,62,ES,Este,445,1435.63,18.98,0.58,0,9add9570-037,ES481325588766,activa,831.23,710.16,7482.56,1070.35,0,2,c1d6b1b3-809,activa,2025-12-28,146,2000,0,0c4eca3e-d0e,tarjeta,2026-03-17 23:40:05,1,0,0,4,460.32,PIN,3,4b95a5b9-6714-4f,0,ES,Este,86.17.5.199,"37.3891,-5.9845",ES134164749246,0,0,0
6bd16538-b68,empresa,43,FR,Île-de-France,2851,273.63,53.77,0.73,0,f50e90ef-7b5,ES183682618177,activa,553.42,624.2,1990.65,10108.29,1,2,f79c1efb-bee,bloqueada,2022-05-22,1462,500,0,f53d70df-ae5,tarjeta,2026-05-22 16:42:58,0,0,84259,1,148.82,3DS,2,072d3b0b-4ad7-49,1,FR,Île-de-France,90.229.234.184,"48.8566,2.3522",ES457730242318,0,0,0
71b34bec-09e,persona,47,DE,Hesse,742,1494.25,800.94,1.43,0,8503fddd-8f5,ES558325881842,activa,543.38,515.13,54619.4,1206.12,0,2,29443c45-fc8,activa,2025-06-18,339,2000,0,7b267437-001,tarjeta,2026-04-30 21:44:31,0,0,59251,0,109.46,3DS,1,15bcc9f3-8c2d-42,1,DE,Hesse,87.169.236.48,"48.1351,11.5820",ES357888138064,0,0,0
cee5892e-af3,empresa,48,DE,Baviera,3161,190.77,359.93,0.92,0,4c56b109-0a3,ES201308149180,activa,970.8,1133.51,11788.39,21254.6,2,4,f377898d-ebd,activa,2024-08-23,638,2000,0,f69ca1cd-f34,tarjeta,2025-12-22 06:37:26,0,0,17716,2,28.33,firma,1,6be759cb-f1d4-48,1,DE,Baviera,87.77.168.116,"52.5200,13.4050",ES619897984549,0,0,0
f0485da5-e64,premium,27,ES,Este,2584,1534.61,35.92,3.55,0,ada588f4-22c,ES391931483820,activa,145.85,113.74,6103.48,1370.47,2,2,5ec41dce-c63,robada,2025-02-26,451,1000,0,5219567e-640,tarjeta,2026-05-03 23:47:48,1,1,12862927,11,985.94,firma,2,b210154e-6a74-47,1,PT,Oporto,86.246.106.80,"37.3891,-5.9845",ES875389140064,0,1,2
5e996df0-34c,premium,66,PT,Oporto,378,346.32,267.31,3.36,0,dcf02050-3e0,ES671837847515,activa,819.54,872.35,1119.3,927.25,2,4,da4921a0-ed5,activa,2022-04-04,1510,5000,1,5ba9f6ef-a3e,tarjeta,2026-02-26 15:31:05,0,0,12082,1,41.56,firma,1,2ce9ca14-aee9-40,1,PT,Oporto,85.89.122.233,"41.1579,-8.6291",ES496263700074,0,0,0
f02177a9-0a3,autónomo,66,FR,Bretaña,1334,276.86,86.25,0.69,0,9c625aa6-dff,ES807073971059,activa,654.04,664.38,1578.28,1955.77,3,3,cfe2a585-283,activa,2024-02-25,818,500,0,d2f628cb-8df,tarjeta,2026-04-17 12:21:12,0,0,39938,1,566.39,3DS,2,434aac80-384d-42,1,FR,Île-de-France,90.66.126.91,"45.7640,4.8357",ES708204178485,0,0,0
ad38e763-6ae,autónomo,76,US,Florida,1712,292.26,342.69,2.35,0,2029c728-2b8,ES606506409116,suspendida,436.83,507.79,407.81,6886.7,5,1,cd0eae67-846,activa,2021-07-07,1781,500,1,4b4ca132-81b,tarjeta,2026-02-10 12:42:29,0,0,12878,0,49.47,firma,1,d32a85e5-b441-40,1,US,Florida,73.229.53.99,"29.7604,-95.3698",ES955940964479,0,0,0
84185e08-4a0,premium,27,DE,Hamburgo,2420,477.27,840.54,1.94,0,904b4dcc-55e,ES369314430869,activa,2634.32,2820.56,4504.41,6585.81,0,3,792b8d5c-c75,activa,2024-06-20,702,1000,0,024fc4ed-02c,tarjeta,2026-04-20 22:24:20,0,0,2028640,0,952.01,3DS,1,2f6e58dc-3146-47,1,DE,Hamburgo,87.16.32.54,"52.5200,13.4050",ES959849124772,0,0,0
2f3d09a4-aa5,empresa,23,ES,Norte,1472,412.91,264.25,6.53,0,b3820444-4a5,ES496110412536,activa,1373.79,1628.25,1366.59,33823.12,4,1,479ca393-8cb,robada,2022-01-14,1590,2000,0,16824a31-124,tarjeta,2026-02-04 17:55:09,0,0,8378,1,1916.41,huella,2,f6e0e672-db19-42,1,ES,Norte,86.119.189.58,"39.4699,-0.3763",ES567862484923,0,1,2
a46fcfeb-b28,persona,29,GB,Escocia,2962,229.59,165.59,2.77,0,465b1c3d-060,ES454283703562,bloqueada,355.61,324.35,330.53,477.29,1,4,06a7d2de-e1a,activa,2023-10-11,955,2000,1,44fc341a-4a4,tarjeta,2026-01-07 13:08:49,0,0,82609,1,378.89,huella,2,97215bf0-24c7-4e,1,GB,Escocia,81.16.40.113,"53.4808,-2.2426",ES657950891525,0,0,0
787da00e-926,persona,84,ES,Centro,3583,2225.98,1422.89,6.79,0,523981d9-467,ES836160995071,activa,2191.75,1582.05,4503.41,2136.18,3,2,2eec2cce-2f6,activa,2022-11-26,1274,2000,0,9e207b7b-d61,tarjeta,2026-03-30 15:09:51,0,0,19002,0,117.14,huella,2,b0076a55-a08d-4c,1,ES,Oeste,86.36.39.241,"40.4168,-3.7038",ES401721312397,0,0,0
5cb42a57-999,empresa,65,ES,Sur,1932,61.0,1367.91,1.85,0,9ecd2469-05f,ES488143383646,activa,155.16,183.27,3076.86,1877.98,3,1,b9f50c3a-340,activa,2023-12-10,895,3000,0,a23a6076-db9,tarjeta,2026-02-15 19:38:32,0,1,67834,0,17.28,3DS,1,54a5e226-ce5e-41,0,ES,Sur,86.4.17.193,"39.4699,-0.3763",ES282065591468,0,0,0
b0c75bcf-f31,autónomo,72,ES,Centro,2207,165.42,455.96,3.4,1,56d40a9f-c31,ES435651440398,activa,17555.25,18214.61,4763.42,1920.29,3,3,ff469fb3-104,caducada,2025-12-24,150,1000,1,b2a8f289-f78,transferencia,2026-04-12 07:37:57,0,1,30143,1,104.51,firma,2,96e18ff0-5def-49,1,ES,Centro,86.59.99.170,"40.4168,-3.7038",ES425414358136,0,0,0
2a17dd0f-fb6,empresa,69,ES,Este,2209,127.63,874.98,1.27,0,0d8893fe-e3b,ES606236670338,bloqueada,759.38,612.73,6819.52,1512.06,3,1,5d4d692b-6e6,activa,2024-02-04,839,1000,0,619826c4-667,transferencia,2026-03-26 03:32:41,1,0,40378,2,114.96,huella,1,81831535-8ad7-4f,1,ES,Este,86.47.5.3,"40.4168,-3.7038",ES394378545827,0,0,0
7df478ee-cb6,premium,31,ES,Este,32,820.0,590.31,6.57,0,218bc39d-419,ES789085192177,activa,5692.82,4085.98,1549.01,999.91,4,1,a46f9273-50c,activa,2025-08-22,274,1000,0,af4ff7ec-bb7,tarjeta,2025-12-24 19:49:41,0,0,69983,2,175.64,PIN,1,f508117b-db23-46,1,ES,Sur,86.130.108.32,"39.4699,-0.3763",ES359058264943,0,0,0
dbb1780a-099,persona,25,ES,Este,400,666.3,355.47,3.53,0,913cd5dd-d66,ES237853112587,activa,2197.08,2243.09,11301.27,2609.96,1,0,4440cdea-36f,activa,2024-01-27,847,2000,0,a5a307c9-422,transferencia,2026-01-02 06:53:43,0,0,62451,2,171.29,PIN,1,f1e1c679-1bfc-4a,0,ES,Norte,86.21.125.213,"37.3891,-5.9845",ES453889333941,0,0,0
dfc9974b-f91,persona,52,FR,Normandía,3054,336.73,186.41,3.89,0,b7799bd2-9f8,ES473307130728,activa,4509.93,4187.48,1153.21,4008.4,3,3,58cbca34-4df,caducada,2021-12-24,1611,1000,1,1a05bd61-4f7,tarjeta,2026-03-14 12:46:34,0,1,56392,4,422.73,firma,1,d517050b-4d75-4f,1,FR,Normandía,90.54.158.207,"43.2965,5.3698",ES716007803022,1,0,0
fa25f5a2-ead,persona,35,ES,Centro,3149,359.2,649.06,22.42,0,804e68c3-330,ES727563535936,activa,1913.64,1399.76,2427.68,53152.72,2,1,b78557f9-9bd,activa,2023-11-08,927,1000,0,89bf0b2e-62b,tarjeta,2026-04-13 22:36:08,0,0,46758,6,17.99,PIN,3,487a1690-5104-4f,1,ES,Centro,86.227.169.246,"39.4699,-0.3763",ES783680896580,0,0,0
009bc71d-797,persona,29,IT,Lazio,2442,178.71,570.9,2.39,0,04ac84f7-95f,ES611592632772,activa,129.98,136.04,5036.29,15259.4,0,0,30cd1407-e7f,activa,2023-06-02,1086,1000,0,01cd7897-81c,tarjeta,2026-05-04 19:27:28,0,0,39200,3,89.87,PIN,2,88bb7241-6ee6-40,1,IT,Lazio,95.73.218.70,"40.8518,14.2681",ES109749134364,0,0,0
6fdc5d3d-9f1,persona,26,DE,Berlín,2821,248.23,740.38,1.68,0,e9d1cbbb-079,ES528779623113,activa,161.16,120.28,53.94,42944.16,1,4,e9d8979d-556,caducada,2023-02-10,1198,5000,0,b50ae1e5-658,tarjeta,2026-01-28 08:24:03,0,0,22921,0,70.27,firma,3,92169528-39ae-4c,1,DE,Berlín,87.214.139.95,"53.5511,9.9937",ES866724266117,1,0,0
b0f246f8-0e2,persona,31,BR,Río,1586,276.34,52.21,3.43,0,6f7eff09-0bf,ES759303716650,bloqueada,1956.64,1934.73,53611.07,16692.86,1,4,773a304c-9f2,activa,2023-12-15,890,1000,0,98d967e7-de0,transferencia,2025-12-02 21:24:29,0,0,70079,2,10.48,contactless,2,82bcd1f5-4dfd-49,1,FR,Île-de-France,90.195.194.57,"45.7640,4.8357",ES637507272878,0,0,0
16f70427-e7a,premium,42,DE,Berlín,3531,2710.48,68.69,1.94,0,a734ece7-a47,ES519790768217,activa,2294.69,2843.36,883.4,3313.65,1,1,cc3d8c1d-1c4,activa,2023-07-31,1027,3000,0,eb29fcf0-451,transferencia,2026-03-27 01:23:07,1,0,46901,0,332.8,PIN,2,516ec581-40a8-4f,1,DE,Berlín,87.50.146.220,"53.5511,9.9937",ES386220116234,0,0,0
9cdac50e-0d3,persona,32,FR,Normandía,104,189.61,334.75,1.0,0,b79ff73e-fd8,ES636336526329,suspendida,92.48,94.13,2280.89,6138.97,2,2,aa194901-68f,activa,2023-05-31,1088,1000,0,22897f80-99b,tarjeta,2026-01-12 16:24:14,0,0,18693,2,650.54,3DS,0,7ed0fab4-232d-40,1,GB,Gales,81.75.55.26,"53.4808,-2.2426",ES878531917843,0,0,0
5a7af0c7-271,persona,80,ES,Norte,563,3474.26,75.02,3.28,0,496acf1c-979,ES499896590732,activa,1550.09,1783.16,6099.16,2646.55,4,2,44ee3050-a01,activa,2024-08-10,651,1000,0,4c49e789-785,tarjeta,2026-04-18 01:02:31,1,1,65579,0,50.29,firma,2,5017194b-3be5-40,1,ES,Norte,86.118.238.42,"41.3874,2.1686",ES194937323691,0,0,0
d03a18b8-54f,persona,22,FR,Bretaña,3610,171.82,511.06,1.45,0,85bd31d4-979,ES492797133121,activa,970.38,736.34,3903.6,11700.85,4,3,c237c7c5-f67,activa,2024-12-21,518,2000,0,8c36fc72-0fb,tarjeta,2026-04-30 11:31:22,0,0,75287,1,260.47,contactless,2,6db24329-1207-45,1,FR,Bretaña,90.163.190.217,"48.8566,2.3522",ES899954511141,0,0,0
999a438c-607,autónomo,65,ES,Norte,370,2868.66,461.31,0.72,1,db467c32-678,ES695204102641,activa,23.23,18.65,2753.78,3460.63,1,5,05dec45c-8ea,extraviada,2022-08-09,1383,1000,0,693c21e5-648,tarjeta,2025-12-14 20:48:16,0,1,633504,1,249.23,3DS,2,e092c59b-865e-4a,1,GB,Escocia,81.247.127.45,"51.5074,-0.1278",ES643009972516,0,0,0
d5c33866-c5e,persona,70,ES,Norte,1061,1806.63,938.41,1.92,0,dfd09684-94d,ES276201693458,activa,1423.8,1309.24,881.67,2745.29,3,1,5ac65818-e3e,activa,2024-02-17,826,2000,0,52ed50d9-644,tarjeta,2025-12-02 13:00:27,0,0,43344,3,1803.74,PIN,2,0bbf82ed-f8dc-41,0,GB,Escocia,86.115.226.14,"40.4168,-3.7038",ES373726995897,1,1,2
89506860-fe5,persona,77,DE,Baviera,1109,366.25,796.07,1.29,0,748c9bf2-f12,ES669345726120,cerrada,106.9,94.4,1252.8,6479.43,2,2,6f153c2c-93c,activa,2026-03-29,55,1000,0,7fa98685-3db,tarjeta,2025-12-24 21:18:22,0,0,17,7,914.16,PIN,0,b0644178-72dc-4e,0,FR,Bretaña,87.79.12.15,"53.5511,9.9937",ES201620924370,0,1,2
37364392-8ea,persona,36,GB,Inglaterra,3187,508.09,253.75,1.86,0,e6e48fef-587,ES709568105281,activa,8391.83,10799.9,343993.68,8799.52,1,5,1b0d54c8-6a9,activa,2025-06-23,334,2000,0,2e7fd00c-3f3,tarjeta,2026-02-20 10:41:52,0,0,36089,2,58.35,3DS,2,bc14353c-edfa-48,1,GB,Inglaterra,81.224.16.152,"51.5074,-0.1278",ES345473413046,1,0,0
a69fa8ed-df9,persona,48,ES,Oeste,1371,238.06,10.57,1.26,0,8b420f17-f9c,ES975743365035,activa,153.87,156.75,1414.05,1783.75,2,4,77fb7378-fa2,extraviada,2024-06-25,697,500,0,05aa3ad0-afe,tarjeta,2026-02-07 18:31:01,0,1,30502,3,26.7,PIN,2,96e52e65-21aa-49,1,ES,Oeste,86.175.243.218,"41.3874,2.1686",ES119766467232,0,0,0
ce392950-4b4,persona,26,ES,Norte,3033,1061.19,24.09,6.84,0,7731a759-2a2,ES164761587910,activa,2424.55,2397.27,2344.8,253.01,5,3,ba3bfab2-5a4,activa,2023-08-06,1021,3000,0,fca34849-d49,transferencia,2026-02-22 19:38:00,0,1,73484,4,145.47,PIN,1,c2614cee-99f9-43,1,ES,Norte,86.217.241.31,"37.3891,-5.9845",ES294423904517,0,0,0
37c73f43-12b,persona,82,FR,Provence,852,655.31,121.73,0.81,0,7ef19cf3-582,ES105452810290,activa,189.48,232.6,8841.37,2611.3,2,3,4ed2c307-ae2,activa,2021-11-25,1640,500,0,0932563c-26d,tarjeta,2026-01-19 20:42:15,0,0,28355,3,45.12,3DS,3,a7103eda-c338-47,0,FR,Provence,90.246.9.247,"45.7640,4.8357",ES193611416848,0,0,0
2092ef1d-4f2,premium,38,GB,Escocia,277,82.72,780.5,5.09,0,42cfb080-6ae,ES177994363124,activa,1154.06,1386.27,6894.91,10146.57,5,3,17f814a1-5e5,activa,2023-12-10,895,500,1,eb9b493d-2d9,transferencia,2026-02-22 19:47:35,0,1,81523,3,617.11,PIN,2,ff095ed7-4fdc-43,1,GB,Escocia,81.150.33.176,"51.5074,-0.1278",ES743130194725,0,0,0
cb5ea61f-1c5,persona,82,US,California,2140,6346.96,317.2,2.28,0,0ae40da2-d57,ES129624214140,activa,4401.85,3727.68,12443.75,2814.39,3,3,ec8dfd1c-9fd,activa,2024-10-28,572,500,1,8c570ed7-ca9,tarjeta,2026-04-16 05:32:42,1,0,76313,0,718.42,PIN,3,c1b8095a-5602-43,1,US,California,73.46.202.127,"29.7604,-95.3698",ES244147418184,0,0,0
f6167a6f-71f,persona,77,ES,Sur,623,155.72,510.51,0.67,0,512283c7-a70,ES508680339580,activa,1493.2,1572.24,756.87,447.82,1,2,70e3daa1-38f,activa,2025-10-14,221,5000,0,79544ee8-7b8,transferencia,2026-04-17 10:47:58,0,0,83334,2,114.22,3DS,1,ad425bae-cf55-45,1,PT,Oporto,85.214.7.235,"38.7223,-9.1393",ES548149808528,0,0,0
06546977-f2d,persona,63,IT,Lombardía,993,761.14,60.94,2.52,0,64be2b6c-9e5,ES292266757618,activa,760.18,697.54,1824.55,60577.12,2,2,3caf2624-88c,activa,2022-01-25,1579,1000,1,913a9149-84f,transferencia,2026-05-20 11:12:12,0,0,76079,2,145.08,PIN,2,b1ac105b-7482-43,1,IT,Lombardía,95.249.118.6,"45.4642,9.1900",ES696545744315,0,0,0
47a9ae07-5cc,persona,27,ES,Oeste,782,164.7,79.66,11.34,0,48e16736-da9,ES268001138765,activa,306.33,372.58,6926.51,8122.21,2,0,09b182af-4dc,extraviada,2024-05-26,727,1000,0,d1d208ba-f3b,transferencia,2026-03-05 17:57:31,0,0,20405,2,1491.9,PIN,2,d7e9affa-e877-45,1,ES,Oeste,86.153.244.23,"40.4168,-3.7038",ES634619191477,0,0,0
931295a3-117,empresa,84,FR,Bretaña,3313,895.75,43.18,1.38,0,cd40f5ac-65c,ES681894325350,activa,15038.4,11382.34,7914.62,11258.93,2,3,c70d4a47-d5a,robada,2021-11-30,1635,500,0,245f1559-110,transferencia,2026-01-06 17:10:20,0,0,42229,0,274.88,PIN,2,e0534a57-17b6-43,1,FR,Bretaña,90.231.194.78,"43.2965,5.3698",ES464730286829,0,0,0
015d9138-1b2,persona,77,FR,Île-de-France,259,887.22,113.71,0.98,0,41616059-1c0,ES911521397563,activa,275.55,239.47,2185.81,1521.2,5,1,93eb9f8e-ace,activa,2022-04-06,1508,500,0,3e67cedc-bae,tarjeta,2026-02-04 02:13:53,1,0,43252,2,26.03,PIN,1,7893a05c-77d5-48,1,FR,Île-de-France,90.107.146.139,"45.7640,4.8357",ES477846135471,0,0,0
5fcaf322-cf4,persona,36,DE,Hesse,1845,671.4,1230.97,0.53,0,4e6422dd-f58,ES617466646353,activa,1865.69,1669.56,1587.15,8324.33,3,3,46f8f378-792,activa,2023-05-15,1104,1000,0,675524c4-31f,tarjeta,2026-04-04 01:37:08,1,1,66395,1,19.42,firma,2,425eb95c-d945-44,1,DE,Hesse,87.127.171.212,"53.5511,9.9937",ES497300549582,0,0,0
4a8f72bc-c39,empresa,59,IT,Campania,537,97.55,830.66,6.55,0,d35efd4a-8fb,ES342263695169,activa,972.68,689.1,3660.68,2336.42,4,1,ce80a7bf-074,activa,2025-09-21,244,5000,1,042fcb72-606,tarjeta,2026-04-08 08:36:08,0,0,7549,1,46.62,PIN,2,2f4167e6-3ab4-4a,1,IT,Campania,95.37.82.50,"40.8518,14.2681",ES954649285454,0,0,0
cb49afe1-661,persona,56,ES,Centro,1968,223.45,22.7,1.48,0,3c12ca54-8d4,ES147746689047,activa,95.82,86.77,91.34,8590.53,1,1,bebb85ec-642,activa,2021-10-29,1667,3000,2,0e0d1634-2d8,tarjeta,2026-02-06 02:05:30,1,0,42451,3,104.85,PIN,3,019e261d-12f2-42,0,ES,Centro,86.212.190.15,"39.4699,-0.3763",ES724598368881,0,0,0
9e19e352-631,persona,21,FR,Provence,1251,169.05,522.98,4.34,0,6276bc05-24e,ES854832921425,activa,760.76,819.13,24802.0,359.68,1,0,ca6e412c-075,activa,2021-09-21,1705,1000,0,d7add34d-438,tarjeta,2026-02-22 11:58:45,0,1,85060,0,308.78,huella,2,0a12b0f7-80dd-4c,1,FR,Provence,90.91.7.22,"48.8566,2.3522",ES709263104274,0,0,0
40ca4e57-648,persona,45,US,Nueva York,728,3683.46,670.77,1.42,0,b3c21b50-731,ES744914842985,activa,3569.5,3001.62,9922.17,10318.33,1,4,cfcc64c0-56c,activa,2025-10-26,209,1000,1,fbc9fc01-b2b,transferencia,2026-01-12 08:09:12,0,0,29642,1,317.61,huella,2,319ae739-422b-4b,1,US,Nueva York,73.181.2.113,"25.7617,-80.1918",ES637507272878,0,0,0
e98de408-2d0,persona,27,FR,Provence,1573,42.4,241.67,2.54,0,1c9110de-995,ES486164786051,activa,32.38,27.3,526.57,2307.84,4,2,f21e557b-2d7,activa,2024-10-20,580,3000,1,f83df34b-929,transferencia,2025-12-20 12:40:44,0,1,37030,3,1840.27,huella,2,f26a450a-1656-4a,1,FR,Provence,90.41.187.2,"43.2965,5.3698",ES186693853767,0,0,0
6b3ee802-74b,persona,64,ES,Este,2867,309.24,850.45,2.79,0,e1e4889b-363,ES345566484728,cerrada,307.54,283.64,795.07,2361.92,2,1,6aec4873-e7b,activa,2023-07-18,1040,1000,0,923cebd2-426,tarjeta,2026-03-05 08:16:16,0,0,20611,4,32.21,contactless,2,b4b36ae1-b7de-4c,0,ES,Este,86.39.241.223,"39.4699,-0.3763",ES642794116948,1,0,0
eb29a16d-4b8,autónomo,33,ES,Sur,2768,199.42,321.01,2.28,0,dc70326d-430,ES542324110041,activa,1593.75,1306.61,154.09,7293.84,2,3,99c86365-ea5,activa,2022-07-12,1411,2000,0,2b590549-c4f,transferencia,2026-05-10 08:01:11,0,1,19981,4,190.53,PIN,2,767d9f10-f503-43,1,ES,Sur,86.93.199.202,"41.3874,2.1686",ES842964570590,0,0,0
5a43d97d-192,empresa,63,ES,Centro,30,58.83,63.86,7.77,0,40b91f85-bae,ES487048520729,activa,976.5,830.3,1067.66,909.87,2,1,10d8c413-10a,activa,2025-10-05,230,1000,0,6c31ddea-525,tarjeta,2026-02-14 18:14:25,0,1,39307,0,285.99,contactless,1,1dd047c2-7a00-41,1,ES,Centro,86.55.108.29,"39.4699,-0.3763",ES169262156397,0,0,0
60a41ca1-e1b,persona,25,IT,Lombardía,1075,1089.71,2335.8,1.48,0,221bc486-b04,ES829733445662,activa,131.68,111.98,1220.47,1167.89,2,2,89a3162d-0da,caducada,2021-07-09,1779,3000,1,b8afae3e-47f,tarjeta,2025-11-24 15:31:02,0,0,9475,1,84.85,PIN,1,2a8b8d16-41ad-4b,1,IT,Lombardía,95.27.101.1,"40.8518,14.2681",ES126787136450,0,0,0
9da36a15-a90,persona,51,DE,Berlín,3569,2467.49,118.48,6.03,0,6a7d6508-9f2,ES906849363755,activa,6016.01,5313.15,7386.12,4372.56,4,1,3df05f69-826,activa,2024-02-13,830,2000,0,3abc8a1f-f60,transferencia,2026-01-17 10:06:03,0,1,39659,3,20.92,3DS,3,860bc675-5df0-48,1,DE,Berlín,87.128.120.62,"48.1351,11.5820",ES345473413046,1,0,0
ba4c4fa3-e84,empresa,81,DE,Hesse,3644,469.46,255.61,4.01,0,009ec25b-f02,ES685621680531,activa,303.37,280.72,1863.19,281.29,0,3,1966d768-1ab,activa,2026-04-29,24,1000,1,47fb2cd2-9ac,transferencia,2026-05-21 09:24:06,0,0,31892,1,35.19,PIN,1,276d354c-62b0-43,0,DE,Hesse,87.224.131.220,"52.5200,13.4050",ES547187462070,0,0,0
40e4acc9-fb5,autónomo,53,DE,Berlín,62,95.25,0.66,6.26,0,403e15a5-387,ES211532313427,bloqueada,1385.47,1074.8,373.83,20870.69,4,2,1185cfe0-d40,extraviada,2026-04-15,38,2000,2,6305dae2-810,tarjeta,2026-04-26 03:57:40,1,1,10032,9,502.59,firma,2,90dd8d9c-48e0-4b,0,GB,Inglaterra,90.38.133.225,"45.7640,4.8357",ES607163909584,0,1,2
484587bf-2d9,persona,43,PT,Algarve,2709,2620.94,36.35,0.58,0,0122792b-e7d,ES577969819336,activa,60491.89,57228.46,14809.08,6014.99,5,1,02f1c325-4a4,activa,2022-02-18,1555,2000,0,f6105c1b-05b,transferencia,2026-02-17 11:53:14,0,0,61524,1,125.98,3DS,2,94015656-2a99-4d,1,PT,Algarve,85.0.152.187,"38.7223,-9.1393",ES319967985742,1,0,0
c51ee98c-56d,persona,48,ES,Norte,726,780.67,581.74,15.34,0,2771e17b-35a,ES554088856682,suspendida,328.41,398.51,2112.89,539.2,6,6,0da8e04a-942,caducada,2021-07-18,1770,2000,1,5a16c04b-5c8,tarjeta,2026-02-04 12:29:59,0,0,62970,0,361.82,contactless,2,d28ef15e-9cc5-4c,1,ES,Norte,86.56.108.89,"39.4699,-0.3763",ES401721312397,0,0,0
afa421e5-194,persona,42,ES,Norte,1055,545.0,743.17,1.83,0,28c3bc58-856,ES164148990740,activa,271.64,193.24,662.42,987.76,4,0,ec8bfca0-72c,activa,2022-04-15,1499,2000,0,86ce4513-7ab,tarjeta,2026-04-03 02:14:24,1,0,40236,1,674.19,PIN,2,ef82e1bd-5b5d-44,0,ES,Norte,86.73.108.164,"37.3891,-5.9845",ES948199961934,0,0,0
0ee9a77b-75b,persona,82,DE,Baviera,476,705.09,681.03,6.32,0,5439c03b-e6e,ES679528570553,activa,34.38,37.75,1902.28,4180.54,5,1,221b5e7e-321,activa,2025-01-07,501,3000,0,a897f673-6be,tarjeta,2026-01-22 15:26:50,0,0,23704,2,302.88,contactless,3,8b62c9a5-cb8b-40,1,DE,Baviera,87.145.159.232,"48.1351,11.5820",ES567862484923,0,0,0
2d624e69-e57,premium,30,ES,Norte,38,372.82,374.36,5.74,0,1b1ee838-45f,ES887377960892,bloqueada,476.71,355.98,390.68,9188.83,3,3,d7444eba-f70,activa,2025-02-23,454,1000,0,30ebbcc8-9d4,tarjeta,2026-03-05 07:23:30,0,0,84736,1,1986.1,PIN,3,2b25b032-fe0b-4a,1,ES,Norte,86.196.246.134,"37.3891,-5.9845",ES168783100649,1,0,0
