id_cliente,tipo_cliente,edad_cliente,customer_country,customer_region,tenure,importe_medio_mensual,desviacion_estandar_mensual,media_transacciones_al_dia,numero_fraudes_ultimo_ano,id_cuenta,cuenta_origen,estado_cuenta,saldo_actual,saldo_medio_30_dias,volumen_entrante_30_dias,volumen_saliente_30_dias,numero_transferencias_recibidas_7_dias,numero_transferencias_enviadas_7_dias,id_tarjeta,estado_tarjeta,fecha_creacion_tarjeta,antiguedad_tarjeta_dias,limite_importe_transacciones,veces_superar_limite_7_dias,id_transaccion,tipo_transaccion,fecha_hora,is_night,is_weekend,tiempo_desde_ultima_transaccion,numero_transacciones_ultima_hora,importe_transaccion,metodo_autenticacion,numero_pin_disponibles,identificador_dispositivo_fingerprint,dispositivo_reconocido,operacion_pais,operacion_region,direccion_ip_origen,geolocalizacion,cuenta_destino,destino_alto_riesgo,IS_FRAUD,IMPACTO_FRAUDE,hour,day_of_week,is_weekday,fraudes_prev_capped,txn_vs_limit_pct,txn_vs_balance_pct,txn_vs_monthly_avg_pct,balance_vs_avg_pct,outflow_inflow_ratio,net_flow_30d,limite_breach_rate,txn_intensity,balance_utilization,txn_severity,tenure_years,cross_border,cross_region,same_country_device,importe_transaccion_log,saldo_actual_log,volumen_saliente_log,volumen_entrante_log,tiempo_ultima_log,txn_por_minuto,burst_rapido,alta_velocidad,monto_velocidad,tiempo_ultima_bin,foreign_unknown_device,night_velocity,high_ratio_redondeado,tipo_cliente_freq,tipo_cliente_target,customer_country_freq,customer_country_target,customer_region_freq,customer_region_target,tipo_transaccion_freq,tipo_transaccion_target,metodo_autenticacion_freq,metodo_autenticacion_target,operacion_pais_freq,operacion_pais_target,operacion_region_freq,operacion_region_target,probabilidad_fraude,prediccion_fraude,impacto_fraude
fba21ea0-87a,persona,33,DE,Hesse,2401,309.94,1.56,1.59,0,ccfef2e9-993,ES337276722962,cerrada,583.73,570.32,439.86,2895.59,2,3,f1a8743c-d46,extraviada,2025-02-09,468,3000,0,ff1c1d63-514,tarjeta,2026-04-13 22:22:49,0,0,26,1,27.78,3DS,1,df4c28a8-a31e-47,0,FR,Île-de-France,87.95.252.83,"48.1351,11.5820",ES201620924370,1,1,1,22,0,1,0,0.009260000000000001,0.04759049560584517,0.08963025101632574,1.0235131154439612,6.582980948483608,-2455.73,0.0,0.037037037037037035,0.01901003299890004,27.78,6.578082191780822,1,1,0,3.359680701459222,6.371150202228659,7.971289462037383,6.088727364728192,3.295836866004329,0.6976744186046512,0,1,27.78,0,1,False,0,5438,0.1526296432511953,1157,0.14088159031979255,281,0.14590747330960854,6980,0.135243553008596,3097,0.1798514691637068,1581,0.12966476913345984,426,0.11032863849765258,0.9969,1,1
25e52129-8e5,empresa,80,ES,Norte,1223,93.98,432.07,0.73,0,653f87a2-e0d,ES848944254020,activa,143.1,178.85,1852.8,15125.58,4,3,bdaf421b-447,robada,2021-09-06,1720,2000,0,cfb16858-fcc,transferencia,2026-04-01 19:27:55,0,0,66474,11,1228.36,PIN,2,e9425232-6298-4e,1,ES,Norte,86.103.75.59,"37.3891,-5.9845",ES187999487810,0,1,2,19,2,1,0,0.61418,8.583927323549965,13.070440519259416,0.8001118255521387,8.16363341968912,-13272.78,0.0,0.00016547574276043624,0.008942052897355132,13511.96,3.350684931506849,0,0,1,7.114248987747077,4.970507503005476,9.624208740253101,7.524992865441733,11.104581216111221,0.009919740283163494,0,1,13511.96,4,0,False,0,1834,0.14285714285714285,4489,0.14591222989529962,984,0.16361788617886178,3020,0.18543046357615894,3775,0.09960264900662252,3877,0.07712148568480784,826,0.0774818401937046,0.9723,1,2
d3b8b07c-763,persona,56,ES,Norte,1419,625.53,687.65,1.2,0,681d59d7-0ee,ES855621271745,cerrada,5.34,3.91,5394.66,3785.28,2,3,0db4770f-c80,activa,2024-06-15,707,500,0,0c1a1a50-2e7,tarjeta,2026-03-16 15:53:08,0,0,830926,0,139.7,huella,2,8a2bbc54-36ad-4a,1,US,Florida,73.64.247.144,"29.7604,-95.3698",ES134441848375,0,0,0,15,0,1,0,0.2794,26.161048689138575,0.22333061563793902,1.3657289002557544,0.7016716530791561,1609.3799999999997,0.0,0.0,0.0007818436312737452,0.0,3.8876712328767122,1,1,0,4.946629964120343,1.8468787684491346,8.239139285717123,8.593350205705688,13.63029722401019,0.0,0,0,0.0,5,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,976,0.10450819672131148,577,0.268630849220104,123,0.35772357723577236,0.046,0,0
8b3013bb-f57,persona,75,ES,Centro,2578,329.42,96.42,2.66,0,ef56932b-08e,ES729354540919,suspendida,90.96,90.37,4640.53,18794.24,4,2,2d4b5cee-d3b,extraviada,2026-04-02,51,500,1,a7efbee8-498,tarjeta,2026-04-20 23:00:33,1,0,4322,0,448.78,firma,0,36cb439c-ba7b-42,0,ES,Centro,86.74.61.133,"37.3891,-5.9845",ES425414358136,1,1,1,23,0,1,0,0.8975599999999999,4.933817062445031,1.362333798797887,1.0065287152816198,4.050020148560618,-14153.710000000003,0.14285714285714285,0.0,0.018070385922815436,0.0,7.063013698630137,0,0,0,6.10875857433034,4.521353699894981,9.841358925270303,8.44279933224687,8.371704884667631,0.0,0,0,0.0,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,814,0.16339066339066338,6980,0.135243553008596,1668,0.2577937649880096,3877,0.07712148568480784,712,0.07443820224719101,0.994,1,1
6099d2d0-d0d,persona,75,ES,Oeste,3249,1301.89,154.58,1.84,0,f0d9eeb3-57c,ES984305321570,activa,998.09,1102.09,830.37,4407.15,6,2,beb24247-065,activa,2024-03-13,801,3000,1,ef1aee35-ab0,transferencia,2025-12-30 04:39:04,1,0,52262,2,6.45,3DS,2,45014063-f85a-4c,1,ES,Oeste,86.33.175.63,"41.3874,2.1686",ES578357932775,0,0,0,4,1,1,0,0.00215,0.006462343075273773,0.004954335619752821,0.9056338411563485,5.307453303948842,-3576.7799999999997,0.14285714285714285,3.826799073914624e-05,0.036735108829705675,12.9,8.901369863013699,0,0,1,2.0082140323914683,6.906844864680775,8.391210379291888,6.723074942453287,10.86404394270827,0.0022934903100034405,0,0,12.9,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,863,0.13441483198146004,3020,0.18543046357615894,3097,0.1798514691637068,3877,0.07712148568480784,785,0.07770700636942675,0.0099,0,0
19ca9086-c83,autónomo,35,FR,Provence,841,322.21,380.93,0.82,1,9f99e496-0bc,ES677816405795,activa,10.31,7.47,13698.68,2345.95,2,3,f815b1a3-aa0,activa,2023-01-17,1222,3000,0,e84bcc6e-06f,tarjeta,2026-03-03 07:23:06,0,0,0,0,1376.53,PIN,1,8d78b105-8055-4b,1,FR,Provence,90.119.137.182,"43.2965,5.3698",ES945392510835,0,0,0,7,1,1,1,0.4588433333333333,133.5140640155189,4.272151702305949,1.3801874163319947,0.17125372663643504,11352.73,0.0,0.0,0.0002489917002766574,0.0,2.304109589041096,0,0,1,7.228047319374312,2.425687290128029,7.76087189183202,9.525127753879188,0.0,0.0,0,1,0.0,0,0,False,0,1547,0.1577246283128636,1646,0.15188335358444716,372,0.1478494623655914,6980,0.135243553008596,3775,0.09960264900662252,1581,0.12966476913345984,359,0.13370473537604458,0.0109,0,0
2574ef0c-b8c,empresa,38,DE,Hesse,39,2966.29,483.06,5.37,0,435eb458-12e,ES289164897929,activa,374.6,315.14,1356.25,13549.48,2,1,6cfa33a8-fef,activa,2024-02-15,828,3000,0,069bd0e4-4c3,transferencia,2026-01-26 20:39:37,0,0,4492921,2,14.95,PIN,1,666364e5-9cda-42,1,DE,Hesse,87.137.210.103,"48.1351,11.5820",ES907497582118,0,0,0,20,0,1,0,0.004983333333333333,0.03990923651895355,0.005039965748460198,1.1886780478517485,9.9904,-12193.23,0.0,4.4514460745145364e-07,0.010504316522782574,29.9,0.10684931506849316,0,0,1,2.7694588292308535,5.928524747334108,9.514177250034663,7.21321587278556,15.3180138275633,2.670832571960576e-05,0,0,29.9,5,0,False,0,1834,0.14285714285714285,1157,0.14088159031979255,281,0.14590747330960854,3020,0.18543046357615894,3775,0.09960264900662252,1179,0.15521628498727735,287,0.17073170731707318,0.0063,0,0
71ad12cb-3fe,empresa,61,GB,Escocia,3002,319.57,704.26,3.29,0,fc4ecceb-495,ES835222623192,suspendida,1029.33,1000.89,665.81,9422.07,4,1,ab70c43c-5f7,bloqueada,2021-10-03,1693,3000,0,ecf59845-adf,tarjeta,2026-04-02 22:37:37,0,0,27756,1,368.87,PIN,2,697fedb3-b832-49,1,GB,Escocia,81.33.238.65,"55.9533,-3.1883",ES179561902580,0,0,0,22,3,1,0,0.12295666666666667,0.3583593211117912,1.154269800043809,1.0284147109072925,14.151289406887852,-8756.26,0.0,3.6026948157221604e-05,0.03336188793706876,368.87,8.224657534246575,0,0,1,5.913151592548571,6.937634418259808,9.150916216811234,6.502505147764785,10.231243339616583,0.0021570319240724763,0,0,368.87,4,0,False,0,1834,0.14285714285714285,628,0.15127388535031847,207,0.12560386473429952,6980,0.135243553008596,3775,0.09960264900662252,751,0.22237017310252996,269,0.1895910780669145,0.0049,0,0
585667fc-c58,empresa,77,FR,Bretaña,2962,151.13,30.17,1.72,0,2d9594dc-96e,ES939970592922,activa,628.19,458.14,3881.88,727.51,1,2,a19f185e-e90,activa,2021-10-10,1686,2000,1,2fa1a71e-268,tarjeta,2026-04-05 09:09:42,0,1,62172,1,156.59,PIN,2,5b502c80-5673-43,1,FR,Bretaña,90.134.227.220,"48.8566,2.3522",ES702461613711,0,0,0,9,6,0,0,0.078295,0.24927171715563762,1.0361278369615563,1.371174750076396,0.1874117695549579,3154.37,0.14285714285714285,1.608415228475383e-05,0.022905854707264636,156.59,8.115068493150686,0,0,1,5.05999672363398,6.444433277860114,6.5910013523770115,8.264332425313878,11.037676100884426,0.0009641342074816814,0,0,156.59,4,0,False,0,1834,0.14285714285714285,1646,0.15188335358444716,456,0.14035087719298245,6980,0.135243553008596,3775,0.09960264900662252,1581,0.12966476913345984,435,0.1310344827586207,0.0027,0,0
3117483d-64c,autónomo,53,US,Texas,1764,107.67,219.25,0.72,0,2ab7d300-073,ES897436320811,activa,561.06,589.71,20019.13,3122.43,6,2,c30802b8-a25,activa,2023-03-10,1170,2000,0,c3a4b4f3-16d,tarjeta,2025-12-27 06:42:14,0,1,40906,1,50.82,PIN,3,20ef10d4-d309-4c,1,US,Texas,73.240.130.149,"40.7128,-74.0060",ES402362720134,0,0,0,6,5,0,0,0.02541,0.09057854774890386,0.47199777096684314,0.9514167980871953,0.1559723124831099,16896.7,0.0,2.4445693891021096e-05,0.029484025798710067,50.82,4.832876712328767,0,0,1,3.947776175133964,6.331608605760917,8.046687035925336,9.904493546354622,10.619056476530803,0.0014646292047063418,0,0,50.82,4,0,False,0,1547,0.1577246283128636,420,0.15476190476190477,93,0.0967741935483871,6980,0.135243553008596,3775,0.09960264900662252,577,0.268630849220104,129,0.2713178294573643,0.0021,0,0
9dd80cbb-e6e,persona,76,DE,Baviera,307,718.1,54.02,0.92,0,cb72709a-182,ES757214198376,activa,5848.98,7105.11,3309.71,1470.47,3,3,c9f6c2b9-d91,activa,2025-12-05,169,1000,0,65cedd37-e38,transferencia,2026-01-22 04:10:29,1,0,4358,2,331.9,3DS,2,57104026-2d3e-41,1,DE,Baviera,87.199.65.117,"52.5200,13.4050",ES543111662732,0,0,0,4,3,1,0,0.3319,0.05674493672401,0.46219189527920895,0.8232075224732622,0.4442896809690275,1839.24,0.0,0.0004588208304657031,0.7104399560043996,663.8,0.8410958904109589,0,0,1,5.807842144580979,8.674193521416639,7.2940171801058655,8.104917946879523,8.379997952238393,0.027161611588954276,0,0,663.8,4,0,False,0,5438,0.1526296432511953,1157,0.14088159031979255,262,0.10687022900763359,3020,0.18543046357615894,3097,0.1798514691637068,1179,0.15521628498727735,282,0.1276595744680851,0.0046,0,0
039de8e5-99d,persona,48,PT,Algarve,3641,832.29,1158.88,0.61,0,8703a679-008,ES227195924352,activa,5261.85,3717.46,1746.77,11908.1,2,0,a9dc0b83-77e,extraviada,2025-03-07,442,5000,1,77a03c29-fc2,tarjeta,2026-03-08 16:17:28,0,1,59155,2,59.43,PIN,0,6cd6253e-a8dd-4c,1,PT,Oporto,85.238.207.185,"41.1579,-8.6291",ES167296858822,1,1,1,16,6,0,0,0.011886,0.0112945066849112,0.07140539956024944,1.4154422643417819,6.817211195520876,-10161.33,0.14285714285714285,3.38089120292109e-05,0.07434771304573909,118.86,9.975342465753425,0,1,1,4.101485670373467,8.568427984092596,9.385058092743405,7.466095968610843,10.98793330128666,0.002026513552309381,0,0,118.86,4,0,False,0,5438,0.1526296432511953,443,0.14672686230248308,186,0.14516129032258066,6980,0.135243553008596,3775,0.09960264900662252,603,0.24543946932006633,184,0.2391304347826087,0.9378,1,1
ee900c5d-471,persona,51,BR,Minas Gerais,2484,246.33,900.49,1.54,0,5da3d802-517,ES287705185943,activa,456.57,541.39,677.79,1027.42,2,5,e518025d-d96,activa,2022-09-28,1333,3000,1,89531e99-2f2,tarjeta,2025-11-24 09:31:43,0,0,77137,0,455.69,firma,2,6f23b339-8317-45,1,BR,Minas Gerais,177.155.46.200,"-19.9167,-43.9345",ES841768631214,0,0,0,9,0,1,0,0.15189666666666665,0.9980725847077119,1.849916778305525,0.8433292081493933,1.515838238982576,-349.6300000000001,0.14285714285714285,0.0,0.018045731808939702,0.0,6.8054794520547945,0,0,1,6.124004823739273,6.125929878475914,6.935778922888356,6.5203118013717685,11.25335130453993,0.0,0,0,0.0,4,0,False,0,5438,0.1526296432511953,514,0.1517509727626459,178,0.1797752808988764,6980,0.135243553008596,1668,0.2577937649880096,644,0.2453416149068323,209,0.22966507177033493,0.0067,0,0
a429a722-d60,persona,52,FR,Normandía,897,1155.23,570.09,6.04,0,82c88bd9-ebf,ES954942206336,activa,601.61,695.04,20443.12,4255.28,3,1,9e079446-52c,caducada,2024-12-05,534,500,0,2447cfe7-a95,tarjeta,2026-04-01 23:42:56,1,0,24750,1,12.09,3DS,2,4b5cc28e-efe9-49,1,FR,Normandía,90.59.155.62,"43.2965,5.3698",ES501479852816,0,0,0,23,2,1,0,0.02418,0.020096075530659396,0.01046544843883902,0.8655760819521179,0.208152180293419,16187.84,0.0,4.040240798351582e-05,0.13898020395920815,12.09,2.4575342465753423,0,0,1,2.5718485799218085,6.401270221314567,8.356150818331132,9.925450589563763,10.11662117122102,0.0024183796856106408,0,0,12.09,4,0,False,0,5438,0.1526296432511953,1646,0.15188335358444716,382,0.17539267015706805,6980,0.135243553008596,3097,0.1798514691637068,1581,0.12966476913345984,361,0.14681440443213298,0.006,0,0
93570fba-f64,persona,20,ES,Norte,901,136.29,205.19,0.93,0,b444382d-0c5,ES176481957235,activa,205.84,147.71,2840.04,3825.73,3,1,a09f8fce-c19,activa,2022-09-23,1338,500,1,cb8a52cf-d2f,tarjeta,2025-11-23 23:44:00,1,1,17638,2,199.76,PIN,3,59408ae3-a54a-47,1,ES,Sur,86.34.225.91,"37.3891,-5.9845",ES476492889989,0,0,0,23,6,0,0,0.39952,0.9704624951418577,1.4656981436642453,1.3935413986866156,1.3470690553654174,-985.69,0.14285714285714285,0.00011338511253472419,0.02953609278144371,399.52,2.4684931506849317,0,1,1,5.302110164786733,5.33194554752802,8.249765931591137,7.951925461304526,9.777867638611477,0.006780427166911516,0,0,399.52,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,3775,0.09960264900662252,3877,0.07712148568480784,694,0.08789625360230548,0.0043,0,0
e5855fbe-8ff,persona,29,ES,Centro,3304,246.28,1570.97,3.89,0,8a3e674b-c98,ES912037854625,activa,2092.49,2240.83,2394.84,2769.44,3,2,b5ac8c2f-7ef,activa,2025-12-02,172,2000,2,420b5199-936,tarjeta,2026-05-02 20:11:08,0,1,28510,1,281.13,PIN,3,9936cd89-8ba0-4e,1,ES,Centro,86.138.255.93,"40.4168,-3.7038",ES917382180814,0,0,0,20,5,0,0,0.140565,0.13435189654430846,1.1415056033782687,0.9338013146914312,1.1564196355497653,-374.5999999999999,0.2857142857142857,3.507418189470731e-05,0.11203589820508975,281.13,9.052054794520547,0,0,1,5.642367957621329,7.646587808758036,7.926761431332233,7.78148917904232,10.258045256703726,0.0021001050052502626,0,0,281.13,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,814,0.16339066339066338,6980,0.135243553008596,3775,0.09960264900662252,3877,0.07712148568480784,712,0.07443820224719101,0.0039,0,0
7ceaa4ee-191,persona,48,ES,Norte,1277,360.28,15.31,10.02,0,e3012a0d-6dc,ES445484467114,activa,2792.57,3407.66,21554.69,41872.74,2,0,df53eb1f-acb,activa,2025-12-11,163,1000,1,fb05f28a-7d4,transferencia,2025-12-05 12:54:38,0,0,38629,1,359.86,huella,2,02d8c719-2fd0-44,1,ES,Norte,86.198.26.143,"41.3874,2.1686",ES605911265481,0,0,0,12,4,1,0,0.35986,0.1288633767461514,0.998834240035528,0.8194978372255449,1.942627799332767,-20318.05,0.14285714285714285,2.588661661920787e-05,0.34073192680731923,359.86,3.4986301369863013,0,0,1,5.8884900714801525,7.9350756267560065,10.64241417912243,9.978395097803197,10.561784455660327,0.0015508284008374472,0,0,359.86,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,984,0.16361788617886178,3020,0.18543046357615894,976,0.10450819672131148,3877,0.07712148568480784,826,0.0774818401937046,0.0062,0,0
f0cc91ae-640,premium,25,FR,Île-de-France,1714,602.44,224.85,4.47,0,48d9bd0e-d83,ES261500222863,activa,180378.62,129640.73,4796.76,1148.91,0,1,4842a0e0-61e,activa,2022-04-25,1489,5000,1,591559c2-a89,tarjeta,2025-11-24 15:58:33,0,0,71169,1,196.05,3DS,1,04ed6e03-aa13-43,1,FR,Normandía,90.210.52.125,"45.7640,4.8357",ES108459338148,0,0,0,15,0,1,0,0.03921,0.0010868804739719155,0.3254265984994356,1.39137306616524,0.2395179245991044,3647.8500000000004,0.14285714285714285,1.405086412814388e-05,2.592762744745105,196.05,4.695890410958904,0,1,1,5.283457503641013,12.10281890905377,7.0474389574251886,8.475904421306538,11.172826660293318,0.0008423535357789663,0,0,196.05,4,0,False,0,1181,0.14225232853513972,1646,0.15188335358444716,436,0.14678899082568808,6980,0.135243553008596,3097,0.1798514691637068,1581,0.12966476913345984,361,0.14681440443213298,0.0077,0,0
48b6831f-081,empresa,73,ES,Este,2948,2141.35,29.14,1.06,0,4a699b16-b23,ES875380543534,activa,1117.21,1105.93,67774.5,347.74,5,1,e79326ed-e06,activa,2023-01-29,1210,2000,0,c192b5c1-bdd,tarjeta,2026-02-10 04:47:23,1,0,46928,1,16.43,3DS,2,b756dea0-43b2-40,1,ES,Este,86.233.179.240,"41.3874,2.1686",ES642797821786,0,0,0,4,1,1,0,0.008215,0.01470627724420655,0.007672729819973381,1.0101995605508485,0.005130838294638839,67426.76,0.0,2.1308785612307955e-05,0.055293735313234345,16.43,8.076712328767123,0,0,1,2.8581928595319295,7.0194844714965745,5.854326658889348,11.123956051691184,10.75639110022988,0.001276921767259726,0,0,16.43,4,0,False,0,1834,0.14285714285714285,4489,0.14591222989529962,1035,0.13429951690821257,6980,0.135243553008596,3097,0.1798514691637068,3877,0.07712148568480784,860,0.06976744186046512,0.0051,0,0
e35b3601-5e0,empresa,27,ES,Sur,225,718.45,583.68,2.91,0,ebf550ae-914,ES779783373468,activa,5822.2,5398.19,3677.78,1137.13,7,2,3843b23d-133,activa,2024-04-29,754,3000,1,27b52102-c97,transferencia,2025-12-11 07:32:27,0,0,34448,3,6.19,huella,3,e1924537-e2c0-4c,1,ES,Sur,86.76.62.70,"41.3874,2.1686",ES605911265481,0,0,0,7,3,1,0,0.0020633333333333333,0.0010631719968396828,0.00861577006054701,1.0785466980599052,0.30918923916058055,2540.65,0.14285714285714285,8.708525646608029e-05,0.17993366887770407,18.57,0.6164383561643836,0,0,1,1.9726911717329554,8.669605217804047,7.037141843662777,8.210336454458366,10.447235248444299,0.005216181754955373,0,0,18.57,4,0,False,0,1834,0.14285714285714285,4489,0.14591222989529962,793,0.13366960907944514,3020,0.18543046357615894,976,0.10450819672131148,3877,0.07712148568480784,694,0.08789625360230548,0.0021,0,0
3f6248f7-342,autónomo,36,ES,Oeste,3027,3536.46,486.85,4.18,0,03c0c2d2-830,ES783663734196,activa,3448.69,4180.74,3679.4,9416.04,4,5,b5f0f414-141,activa,2024-06-16,706,2000,0,fd2e612c-bfc,tarjeta,2026-03-04 08:08:26,0,0,74214,1,1063.5,firma,0,fdc97fd6-29f9-4d,0,ES,Oeste,86.167.17.196,"40.4168,-3.7038",ES366731275484,1,1,2,8,2,1,0,0.53175,0.3083779638065468,0.3007244532668261,0.824899419719954,2.5591237701799208,-5736.640000000001,0.0,1.3474365020548406e-05,0.20902654867256637,1063.5,8.293150684931506,0,0,0,6.970260484333534,8.146039650915732,9.150276093138293,8.210776720908207,11.214721565058865,0.0008078196946441553,0,0,1063.5,4,0,False,0,1547,0.1577246283128636,4489,0.14591222989529962,863,0.13441483198146004,6980,0.135243553008596,1668,0.2577937649880096,3877,0.07712148568480784,785,0.07770700636942675,0.9445,1,2
54a32af3-14e,premium,32,DE,Hesse,2878,133.2,720.16,5.36,0,3cb7b78d-5f7,ES925959177528,suspendida,3101.13,3882.99,570.85,779.1,5,3,d0a65f77-db4,extraviada,2024-03-21,793,1000,0,53e4fe15-b03,tarjeta,2025-12-12 12:28:28,0,0,51446,2,2726.14,huella,1,f4945e3f-31f3-49,1,FR,Normandía,90.200.45.158,"48.8566,2.3522",ES722956739031,0,0,0,12,4,1,0,2.72614,0.8790795613211958,20.466516516516517,0.7986448587299994,1.3648068669527897,-208.25,0.0,3.8874958695356385e-05,0.3882601739826017,5452.28,7.884931506849315,1,1,0,7.911008719994994,8.039844251304514,6.659422116594268,6.348876719227226,10.848307430524256,0.002329825651380422,0,0,5452.28,4,0,False,0,1181,0.14225232853513972,1157,0.14088159031979255,281,0.14590747330960854,6980,0.135243553008596,976,0.10450819672131148,1581,0.12966476913345984,361,0.14681440443213298,0.1269,0,0
6c9b1fa0-a43,persona,34,PT,Algarve,2151,1448.69,309.43,4.44,0,3b9f2abc-216,ES119089198428,activa,9019.16,10364.76,3631.67,2642.38,4,4,fcb8159c-990,activa,2024-03-19,795,1000,0,f5cfd889-40d,tarjeta,2026-04-04 10:53:28,0,1,11226,3,53.02,PIN,2,96e1ad77-9ec0-40,0,PT,Oporto,85.94.165.118,"38.7223,-9.1393",ES355781302163,0,0,0,10,5,0,0,0.053020000000000005,0.005878596232908608,0.03659858216733739,0.8701754792199723,0.7275936414927567,989.29,0.0,0.00026721296873608263,1.0363723627637236,159.06,5.8931506849315065,0,1,0,3.98935434836447,9.107217351258548,7.879813680281616,8.197723194074072,9.32607687045878,0.01594896331738437,0,0,159.06,4,0,False,0,5438,0.1526296432511953,443,0.14672686230248308,186,0.14516129032258066,6980,0.135243553008596,3775,0.09960264900662252,603,0.24543946932006633,184,0.2391304347826087,0.0339,0,0
ede88e96-380,persona,84,ES,Oeste,403,334.39,229.97,0.53,0,d90efa49-75a,ES209474408444,activa,10698.69,8645.52,21559.87,199.52,3,0,1b1a2c75-9ca,extraviada,2021-11-24,1641,2000,0,d0b28d4b-f54,transferencia,2026-02-16 22:28:22,0,0,49366,8,22.87,3DS,2,a208cabf-04d0-45,0,ES,Oeste,86.136.167.157,"41.3874,2.1686",ES738848360535,1,1,1,22,0,1,0,0.011435,0.0021376448892341023,0.06839319357636293,1.2374836909752103,0.009254230197120855,21360.35,0.0,0.00016205157291307958,0.432254387280636,182.96,1.104109589041096,0,0,0,3.1726224403507386,9.277970048067685,5.300913992395302,9.97863537671343,10.807037463759448,0.009711487880872416,0,1,182.96,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,863,0.13441483198146004,3020,0.18543046357615894,3097,0.1798514691637068,3877,0.07712148568480784,785,0.07770700636942675,0.9446,1,1
83724a49-2ea,autónomo,30,ES,Oeste,548,307.06,136.6,4.76,0,f52b699b-e66,ES459431757074,activa,300.99,361.97,9359.05,46387.31,6,1,b71847c3-140,activa,2022-01-07,1597,1000,2,b1c98bdf-a0f,transferencia,2026-01-29 14:25:00,0,0,36267,0,888.19,3DS,1,de9c501e-0127-49,1,ES,Oeste,86.214.207.143,"41.3874,2.1686",ES355781302163,0,1,2,14,3,1,0,0.88819,2.9508953785840064,2.892561714322934,0.8315329999723734,4.956412242695573,-37028.259999999995,0.2857142857142857,0.0,0.03619338066193381,0.0,1.5013698630136987,0,0,1,6.790310935962927,5.710393904243855,10.744802766817047,9.144205911337712,10.498691088765947,0.0,0,0,0.0,4,0,False,0,1547,0.1577246283128636,4489,0.14591222989529962,863,0.13441483198146004,3020,0.18543046357615894,3097,0.1798514691637068,3877,0.07712148568480784,785,0.07770700636942675,0.7512,1,2
418c4631-27b,persona,50,GB,Inglaterra,3060,158.11,307.72,1.31,0,8530cd15-b07,ES374026696193,activa,71.16,88.31,2033.84,6192.51,2,0,33c08cdf-66b,activa,2022-12-17,1253,2000,0,337378b1-dcb,tarjeta,2026-01-03 22:47:09,0,1,44688,1,272.49,firma,2,d2ef77a6-29dc-4a,0,PT,Algarve,85.143.193.249,"41.1579,-8.6291",ES511655911344,0,1,1,22,5,0,0,0.136245,3.829258010118044,1.723420403516539,0.8057977578983126,3.044738032490265,-4158.67,0.0,2.2376871265859607e-05,0.004415279236038198,272.49,8.383561643835616,1,1,0,5.611265058122292,4.278885875754368,8.731257248588898,7.618172470707036,10.707482665306589,0.0013408420488066506,0,0,272.49,4,1,False,0,5438,0.1526296432511953,628,0.15127388535031847,188,0.16489361702127658,6980,0.135243553008596,1668,0.2577937649880096,603,0.24543946932006633,223,0.2600896860986547,0.8676,1,1
6133c3c0-74b,empresa,22,ES,Este,1528,156.42,1096.0,1.97,0,4bda0bde-da5,ES927734672284,activa,1390.43,1216.28,1722.84,7466.75,4,1,ffebb6a3-423,robada,2026-02-13,99,5000,1,0cb5c4fe-4d3,tarjeta,2026-04-12 04:08:40,1,1,78720,8,805.26,3DS,0,ff8296cf-8729-4f,1,ES,Este,86.77.21.97,"39.4699,-0.3763",ES358079121248,0,1,2,4,6,0,0,0.161052,0.5791445811727307,5.148062907556579,1.143182490873812,4.333977618351095,-5743.91,0.14285714285714285,0.00010162472529566443,0.024325113497730044,6442.08,4.186301369863013,0,0,1,6.69240627113384,7.238087274274785,8.918349027936303,7.452309639492169,11.273665234897482,0.006092916984006093,0,1,6442.08,4,0,True,0,1834,0.14285714285714285,4489,0.14591222989529962,1035,0.13429951690821257,6980,0.135243553008596,3097,0.1798514691637068,3877,0.07712148568480784,860,0.06976744186046512,0.9717,1,2
2ffdc5d9-24a,persona,45,DE,Hamburgo,1558,131.88,187.6,0.81,0,7384fa07-0a1,ES974549156228,activa,571.92,505.58,1004.45,1265.97,4,2,9f310e8b-0af,activa,2022-05-17,1467,1000,0,1e24cf8a-1dd,tarjeta,2026-01-16 08:29:29,0,0,27679,5,17.61,firma,1,a56ce87c-aed7-40,1,DE,Hamburgo,87.101.228.84,"48.1351,11.5820",ES182881173050,0,0,0,8,4,1,0,0.01761,0.030791019723038188,0.13353048225659692,1.1312156335298074,1.2603613918064611,-261.52,0.0,0.000180635838150289,0.05055294470552944,88.05,4.2684931506849315,0,0,1,2.9236990706541595,6.350746090911664,7.144383502061332,6.913190481472077,10.228465409731605,0.010815097876635784,0,1,88.05,4,0,False,0,5438,0.1526296432511953,1157,0.14088159031979255,295,0.15593220338983052,6980,0.135243553008596,1668,0.2577937649880096,1179,0.15521628498727735,322,0.17080745341614906,0.0093,0,0
