id_cliente,tipo_cliente,edad_cliente,customer_country,customer_region,tenure,importe_medio_mensual,desviacion_estandar_mensual,media_transacciones_al_dia,numero_fraudes_ultimo_ano,id_cuenta,cuenta_origen,estado_cuenta,saldo_actual,saldo_medio_30_dias,volumen_entrante_30_dias,volumen_saliente_30_dias,numero_transferencias_recibidas_7_dias,numero_transferencias_enviadas_7_dias,id_tarjeta,estado_tarjeta,fecha_creacion_tarjeta,antiguedad_tarjeta_dias,limite_importe_transacciones,veces_superar_limite_7_dias,id_transaccion,tipo_transaccion,fecha_hora,is_night,is_weekend,tiempo_desde_ultima_transaccion,numero_transacciones_ultima_hora,importe_transaccion,metodo_autenticacion,numero_pin_disponibles,identificador_dispositivo_fingerprint,dispositivo_reconocido,operacion_pais,operacion_region,direccion_ip_origen,geolocalizacion,cuenta_destino,destino_alto_riesgo,IS_FRAUD,IMPACTO_FRAUDE
e8b35df4-7f6,persona,75,ES,Sur,1437,4462.61,978.94,3.47,0,61441d3b-b7d,ES555019571520,activa,2833.03,3300.23,3675.64,8482.1,1,3,29fcd35c-b33,extraviada,2023-10-03,963,500,0,ca41c6ca-01b,transferencia,2026-01-29 14:28:37,0,0,26139,2,379.83,PIN,2,c1c8b483-8493-48,1,ES,Sur,86.207.250.243,"39.4699,-0.3763",ES817878392763,0,0,0
b173c7bc-2bc,autónomo,80,DE,Hamburgo,3362,114.09,525.18,12.63,0,cd4d9283-263,ES753375544451,activa,949.94,1062.07,487.48,842.65,4,2,996a4358-138,activa,2024-08-25,636,5000,0,ec6c1db8-b56,tarjeta,2025-11-28 00:34:07,1,0,0,4,125.25,firma,1,c691d6a9-c22c-46,1,DE,Hamburgo,87.195.108.135,"53.5511,9.9937",ES378207921664,0,0,0
be706315-684,persona,78,FR,Provence,2134,128.61,54.02,4.51,0,a12b5185-c72,ES224819834419,bloqueada,4967.49,4403.92,4569.43,2881.57,2,1,63aea7f9-37b,activa,2025-09-10,255,500,0,9cd6b6b3-420,transferencia,2025-12-09 23:16:25,1,0,17905,2,107.02,firma,2,f48bc98c-f5c5-44,1,PT,Oporto,85.46.6.194,"38.7223,-9.1393",ES935432874034,0,0,0
fcb0420f-fe6,empresa,18,GB,Inglaterra,3153,470.15,620.67,1.3,0,c8bc6d5e-981,ES244191411977,activa,27841.78,20567.71,5304.74,15544.37,3,1,a5bad6eb-692,caducada,2023-04-22,1127,3000,0,a606a3bd-6bb,tarjeta,2025-12-20 14:33:21,0,1,9133,1,169.31,3DS,2,77fdd01b-0ea2-47,1,GB,Inglaterra,81.196.239.119,"53.4808,-2.2426",ES537948708091,0,0,0
a6fc3a10-002,persona,79,FR,Normandía,747,389.57,926.59,2.52,1,586a81c4-317,ES142470426486,activa,7747.0,9486.46,2372.94,4195.52,5,2,948bb85e-20e,activa,2024-01-20,854,1000,0,7c186e5d-a46,tarjeta,2026-05-05 14:12:42,0,0,83660,3,30.6,PIN,3,92999691-f39e-4c,1,FR,Normandía,90.119.57.97,"43.2965,5.3698",ES605911265481,0,0,0
068d595f-616,empresa,45,ES,Centro,793,476.58,2422.12,0.78,0,9f9e51f9-f91,ES214400458746,activa,1727.94,1620.6,2931.72,2308.19,4,1,7778cc70-ae4,activa,2023-11-01,934,500,0,1da5c81d-068,transferencia,2026-04-16 05:44:46,1,0,70214,2,158.27,3DS,2,e40ab289-9db0-48,1,ES,Centro,86.29.162.67,"41.3874,2.1686",ES949983313441,1,0,0
24d52fc5-700,empresa,79,PT,Oporto,1009,58.2,1006.6,15.53,1,01b32bce-ef1,ES418623436851,activa,2865.45,3683.79,1011.01,372.48,3,0,c934cce8-e6b,activa,2024-12-03,536,5000,0,9f6ec3b3-f8c,tarjeta,2026-01-15 04:52:32,1,0,25239,2,149.43,3DS,2,e6757f1d-a83c-4a,1,PT,Oporto,85.14.88.254,"41.1579,-8.6291",ES547187462070,0,0,0
c105f28a-f9a,autónomo,76,BR,Río,129,2559.81,347.29,3.61,0,9eb2e76c-1d5,ES432132544516,activa,1459.99,1268.19,264.18,16359.54,5,3,7b46c8a8-be4,activa,2025-10-10,225,1000,0,ae7de4da-16e,tarjeta,2026-03-14 22:02:54,0,1,79709,0,128.79,huella,2,d6713273-89bb-44,1,BR,Río,177.25.85.51,"-23.5505,-46.6333",ES274272272547,0,0,0
4863c74c-18b,autónomo,46,DE,Baviera,58,354.69,243.48,1.75,0,6dcd2b26-b91,ES827471377183,activa,625.25,686.91,17007.81,315.0,3,5,538aef7c-acd,activa,2023-12-05,900,1000,0,fe068a92-f1f,tarjeta,2026-01-28 21:14:49,0,0,22223,0,54.25,PIN,2,9be99677-d748-4a,0,DE,Baviera,87.80.212.90,"52.5200,13.4050",ES889478250231,0,0,0
5e4e0e60-e9a,autónomo,18,PT,Algarve,2241,308.88,642.14,1.49,0,7296b607-667,ES318701879558,activa,890.09,726.99,9323.47,77320.51,0,3,8e7efcc1-414,activa,2023-08-23,1004,500,0,fb4dd7e3-284,tarjeta,2026-01-29 17:35:51,0,0,6955,2,38.88,3DS,1,cdc17e70-73f4-4c,1,PT,Oporto,85.2.140.62,"38.7223,-9.1393",ES141447916172,0,1,1
98e173b5-dd3,persona,57,ES,Norte,2055,47.12,110.14,1.86,0,de2da05b-dc6,ES475836678050,activa,453.54,476.8,351.39,25628.12,3,2,2ac54f04-5c4,activa,2022-12-03,1267,1000,0,bc4a6040-c9c,tarjeta,2025-12-23 12:27:46,0,0,788524,1,18.85,firma,1,238b89cc-92b3-47,1,ES,Norte,86.157.240.106,"40.4168,-3.7038",ES667489198955,0,0,0
85adb109-4cf,empresa,52,FR,Bretaña,1111,946.86,886.63,2.02,0,fb0a31a3-271,ES351814410165,bloqueada,1535.94,1654.46,920.96,24034.93,1,4,806e13e5-6a5,activa,2022-07-02,1421,2000,0,a79f3a10-b2e,transferencia,2026-05-07 09:26:37,0,0,62406,4,342.34,3DS,2,53136820-ac75-46,1,FR,Bretaña,90.177.198.17,"45.7640,4.8357",ES927644523833,0,0,0
b1fdb20c-bda,autónomo,29,GB,Inglaterra,2131,318.12,954.56,0.66,0,ca9527c1-a39,ES538171163451,activa,1377.46,1743.79,146.57,3932.01,2,3,a1d7bfb6-ea6,activa,2024-03-27,787,3000,0,8bbbf5d7-2ac,tarjeta,2026-02-27 13:20:12,0,0,61954,1,27.65,contactless,2,dd19ba1e-3a9a-49,1,DE,Baviera,87.108.179.188,"48.1351,11.5820",ES917382180814,0,0,0
fd83725d-64c,persona,35,FR,Île-de-France,3346,1863.57,616.49,3.43,0,438b8d9d-f64,ES254675299139,activa,3916.94,5022.54,28533.44,3654.74,3,0,4c3fc767-f3a,bloqueada,2022-05-26,1458,500,1,fc237641-d63,tarjeta,2026-04-22 23:00:47,1,0,47288,1,39.25,huella,2,ef4264c8-a061-4c,1,FR,Bretaña,90.228.69.245,"43.2965,5.3698",ES201620924370,0,1,1
4c504d8b-ff8,empresa,56,DE,Baviera,821,88.81,94.49,2.19,0,45b4af97-26e,ES161819522549,activa,213.25,230.17,3575.99,25448.62,2,0,3eb2772b-616,activa,2021-10-09,1687,500,0,2925e260-b44,transferencia,2026-04-12 19:31:10,0,1,0,3,368.99,PIN,2,e69bfef1-f329-4f,1,DE,Baviera,87.4.136.169,"48.1351,11.5820",ES905768198347,1,0,0
bd1ec17d-c82,persona,68,DE,Hesse,2789,271.68,2267.82,0.67,0,cdde0507-dec,ES604213501521,activa,6892.62,7910.64,10197.37,1648.98,2,2,3a761008-88e,caducada,2025-08-23,273,2000,0,b74e1041-80e,transferencia,2026-03-21 08:47:43,0,1,6004,3,1572.8,contactless,2,913be7f7-88fa-42,1,DE,Hesse,87.114.132.249,"52.5200,13.4050",ES548149808528,0,0,0
bea6cd9e-615,persona,33,IT,Campania,3609,13.4,97.94,1.8,0,8c42a948-08f,ES146163421544,activa,769.31,822.31,3942.14,7937.62,2,3,9bc30013-0a6,activa,2024-10-22,578,1000,0,105fa1a7-250,tarjeta,2026-01-08 07:11:09,0,0,0,5,42.1,3DS,1,29ff853a-ddee-44,1,IT,Campania,95.182.176.228,"40.8518,14.2681",ES792395650281,1,0,0
f0f74b9e-e5a,persona,62,PT,Oporto,1671,83.21,537.38,11.62,0,94808cb5-641,ES274360370835,activa,188.26,236.58,3615.68,3922.02,2,2,a7693e08-0de,activa,2024-02-27,816,3000,0,b7ee64cb-74e,transferencia,2026-02-28 09:15:32,0,1,44006,1,77.76,3DS,3,4b070298-e7ee-40,1,PT,Oporto,85.9.183.137,"41.1579,-8.6291",ES968890402656,0,0,0
7e8bf0bf-984,empresa,28,ES,Norte,875,256.91,594.18,5.44,0,91bcf2da-9b8,ES499368435948,activa,286.51,364.75,386.11,1011.07,3,2,19e6504a-595,robada,2026-05-19,4,500,0,88ca6072-762,transferencia,2026-03-13 01:42:02,1,0,34023,2,36.09,firma,2,df702e41-f361-4d,1,ES,Norte,86.193.80.182,"37.3891,-5.9845",ES119766467232,0,1,1
e78870ea-622,persona,51,IT,Toscana,2134,296.43,401.17,1.38,0,ad329842-71d,ES586399129910,cerrada,220.59,235.49,1545.3,30530.9,4,1,9b1b1070-638,robada,2024-12-28,511,3000,1,05b05d0a-6e9,transferencia,2025-12-05 14:41:06,0,0,10970,1,5275.75,PIN,2,99277c37-477e-41,1,IT,Toscana,95.255.205.189,"41.9028,12.4964",ES429212348647,0,1,3
d1afd394-d15,persona,69,GB,Escocia,3012,873.88,268.07,1.69,0,a354cbae-140,ES481969126165,activa,1080.56,847.97,7493.84,6220.78,5,2,46437c87-5ee,activa,2023-09-29,967,1000,0,fd6b51d4-9f5,tarjeta,2025-12-11 14:04:38,0,0,12308,1,218.86,3DS,3,68bc5465-da73-41,1,GB,Escocia,81.115.66.22,"55.9533,-3.1883",ES972575664848,0,0,0
abbca253-b4f,empresa,75,DE,Hesse,913,263.62,840.0,3.39,0,bed55b52-627,ES556866897780,activa,51.89,56.96,422.3,3376.78,1,3,d8bccda7-a3b,activa,2023-09-11,985,5000,2,e37ebe78-bde,tarjeta,2026-04-30 11:45:40,0,0,62465,3,12.98,huella,1,83006d94-626e-4a,1,DE,Hesse,87.231.133.238,"53.5511,9.9937",ES386145965419,0,0,0
c989251a-a4f,autónomo,42,BR,Minas Gerais,1765,461.83,95.88,1.93,0,9975b931-bd6,ES765577238145,activa,1516.47,1513.95,1489.61,2606.95,5,3,85251877-f24,activa,2021-06-19,1799,2000,1,3bdd6b76-d59,tarjeta,2026-03-14 14:30:34,0,1,84187,0,244.91,PIN,1,1380fde4-ce25-40,1,BR,Minas Gerais,177.102.119.71,"-19.9167,-43.9345",ES577566771913,0,0,0
fe2a48c0-9c9,persona,42,ES,Sur,2204,99.41,306.01,0.8,1,a8a1bfb6-72f,ES758752852295,activa,7422.35,8281.26,5243.67,27854.26,6,1,1ecdadce-57f,activa,2022-07-09,1414,2000,0,6458fec4-d00,transferencia,2026-04-19 13:11:11,0,1,5876995,1,612.27,PIN,2,85e47b8e-7f47-4d,1,ES,Sur,86.161.128.41,"41.3874,2.1686",ES299929983382,0,0,0
131b8161-edc,persona,62,ES,Oeste,3083,370.7,186.85,2.62,0,e0c1d9e3-e88,ES587045297772,activa,958.62,1170.66,18014.64,1079.7,5,2,de0b2901-f39,robada,2022-04-03,1511,2000,0,41ceb5d4-88a,tarjeta,2025-11-25 01:22:58,1,0,0,2,152.63,PIN,2,4acee235-1c43-47,1,ES,Oeste,86.249.84.250,"41.3874,2.1686",ES756814269623,1,0,0
5cb8af4e-930,persona,19,ES,Norte,2693,307.73,634.17,3.15,0,c0222ed9-d3d,ES795581828751,activa,241.28,220.12,1022.27,4344.61,2,3,435b0a8b-d93,activa,2025-09-03,262,3000,0,a1458899-1df,transferencia,2026-03-05 00:46:42,1,0,30167,2,27.65,huella,2,80d9f7d0-28dd-48,1,ES,Norte,86.224.17.119,"37.3891,-5.9845",ES463945986722,0,1,1
277defa1-5ea,persona,40,ES,Oeste,669,234.36,535.84,6.94,0,7e2afb7a-bc8,ES413902105049,activa,680.84,539.35,782.56,2149.41,4,2,3f609d62-d2e,activa,2024-11-13,556,1000,0,ad5a112b-f73,tarjeta,2026-01-03 11:29:44,0,1,3378390,1,5.72,huella,1,357bd482-c57f-4c,1,ES,Centro,86.179.239.160,"40.4168,-3.7038",ES141381377734,1,0,0
c871ffd4-ea4,persona,80,ES,Este,1522,1390.2,737.61,0.73,0,14c7a6c0-aa7,ES259174392364,activa,2669.78,2499.44,9755.5,6507.88,3,0,f23ac841-516,activa,2022-04-04,1510,1000,0,16d59042-75a,transferencia,2026-04-10 08:08:07,0,0,25293,2,615.49,huella,2,54efa960-5baf-42,1,ES,Este,86.194.117.175,"40.4168,-3.7038",ES832348420663,0,0,0
46c6c76e-297,persona,33,DE,Baviera,703,184.2,404.12,3.34,0,9783ecdd-f54,ES916290237684,activa,2879.23,2761.74,1561.49,3589.84,3,1,097dd2f8-fe7,activa,2021-06-01,1817,500,0,16954786-a25,transferencia,2025-12-29 12:53:15,0,0,26281,3,114.2,firma,1,eb4cfd53-8966-41,1,DE,Hamburgo,87.233.188.196,"48.1351,11.5820",ES701000778657,0,0,0
eeed3112-970,persona,84,ES,Oeste,403,334.39,229.97,0.53,0,22d8b7d0-057,ES956947335945,activa,939.57,733.98,8717.75,1849.63,3,1,a7bdfa70-006,activa,2022-03-01,1544,2000,1,73abead8-b14,transferencia,2026-01-16 01:45:33,1,0,76862,1,1451.06,firma,2,80dc728d-369e-4e,1,ES,Oeste,86.85.248.189,"41.3874,2.1686",ES228188337846,0,0,0
86a2a984-eeb,persona,77,ES,Sur,623,155.72,510.51,0.67,0,7d5eeaab-556,ES508680339580,activa,1493.2,1572.24,756.87,447.82,1,2,a3a282ff-632,activa,2025-11-01,203,1000,0,edf652db-8a2,transferencia,2025-12-25 16:44:01,0,0,0,0,729.91,PIN,2,5aea6efd-d644-4b,1,ES,Sur,86.128.234.5,"40.4168,-3.7038",ES783680896580,0,0,0
78a9fa76-1a6,premium,43,ES,Centro,3547,1311.9,736.82,2.14,0,7f699ef7-01c,ES895976606754,cerrada,1309.71,1664.72,12115.65,626.52,1,2,19f20110-821,activa,2023-07-06,1052,500,2,18ae5321-6d4,transferencia,2026-05-16 10:15:10,0,1,23694,2,227.35,firma,0,e02a406b-ead9-4a,1,ES,Centro,86.171.64.144,"39.4699,-0.3763",ES593669507869,0,0,0
75d2822f-ecb,persona,82,FR,Bretaña,515,1087.06,960.01,7.87,1,0072f5e4-156,ES937039597678,activa,2733.2,3175.66,7699.11,298.44,2,1,312879d8-615,activa,2024-11-28,541,1000,0,0a3a472c-f90,transferencia,2026-04-17 18:11:21,0,0,0,1,81.05,PIN,2,45cd7f66-2ff1-49,1,FR,Bretaña,90.111.109.63,"48.8566,2.3522",ES855079512522,0,0,0
9b95e265-74d,autónomo,34,FR,Bretaña,1189,303.12,83.71,6.31,1,31fcd33d-de4,ES727627797755,activa,22891.5,22835.24,916.81,191.26,3,4,0e4aa2a0-c52,activa,2022-02-02,1571,2000,0,95633423-1e5,tarjeta,2026-03-06 15:24:08,0,0,24553,1,2.98,PIN,2,374ba051-c0a8-40,1,FR,Bretaña,90.50.221.206,"48.8566,2.3522",ES742092263928,0,0,0
42a272c3-e0c,empresa,19,ES,Oeste,649,77.72,40.05,4.07,0,7027a767-a23,ES533847865832,activa,719.18,643.9,1322.13,6134.72,3,1,98421e2c-7de,activa,2021-08-25,1732,2000,0,1c418736-646,tarjeta,2025-11-23 04:23:08,1,1,53996,1,90.18,3DS,3,09647754-2c0a-4a,1,ES,Oeste,86.173.18.205,"37.3891,-5.9845",ES757375656717,0,0,0
4c504d8b-ff8,empresa,56,DE,Baviera,821,88.81,94.49,2.19,0,6d67b9b1-ded,ES889207112596,activa,1755.97,2046.6,904.54,2217.97,2,0,4338f39b-c5a,activa,2023-03-29,1151,1000,1,0614138d-232,tarjeta,2026-04-12 04:35:03,1,1,4577,1,368.94,PIN,2,f2615d29-536b-49,1,ES,Oeste,86.170.58.26,"39.4699,-0.3763",ES959849124772,0,0,0
c8f89e6a-efa,persona,53,BR,Río,721,1066.39,1574.52,4.08,0,792eb01b-bbd,ES868864574781,activa,2223.35,1619.18,3368.48,4420.84,5,2,0815b7db-065,activa,2023-11-25,910,1000,0,1e2598bd-c68,tarjeta,2025-12-11 12:07:12,0,0,36182,3,202.58,PIN,2,01c386f1-4431-48,1,BR,Minas Gerais,177.67.96.144,"-22.9068,-43.1729",ES104890748865,1,0,0
13ce9c18-4d5,persona,84,US,Nueva York,568,121.53,1394.1,0.89,0,ec5a10d2-bea,ES306574115618,activa,181.1,137.67,4799.05,2579.67,5,3,f6bbc2f2-d40,activa,2021-10-11,1685,5000,0,0b6746b7-095,transferencia,2026-05-20 19:26:42,0,0,37187,2,3.42,huella,1,52a07b1d-6fd4-45,1,US,Nueva York,73.72.39.162,"34.0522,-118.2437",ES289501495469,0,0,0
9bf3c02c-499,persona,46,GB,Inglaterra,1445,1611.99,1471.08,13.31,0,387d5813-9b7,ES902891446454,activa,317.3,287.26,4038.09,441.62,6,3,7fc65588-265,activa,2023-02-05,1203,500,0,679d3ddb-7e8,tarjeta,2026-01-02 21:35:43,0,0,3518536,0,37.03,firma,3,1de680a6-6b05-4a,0,GB,Inglaterra,81.15.81.112,"51.5074,-0.1278",ES719966363379,0,0,0
32e3aada-7d0,persona,70,BR,Minas Gerais,60,68.16,61.4,5.93,0,f4fabc2c-304,ES951673470190,activa,407.65,385.1,2360.41,1764.61,4,3,7dce1737-0f9,activa,2023-08-22,1005,1000,0,13c75515-9d5,tarjeta,2026-05-20 01:56:45,1,0,17487,2,24.76,firma,2,151384ab-b2b8-42,0,BR,Minas Gerais,177.193.13.165,"-19.9167,-43.9345",ES457730242318,0,0,0
33dde7c4-71d,persona,32,ES,Norte,720,1443.18,1183.58,2.62,0,e6966bdd-339,ES695842626155,activa,371.04,363.25,4137.76,28924.27,4,2,85f55ea7-ddc,activa,2021-09-20,1706,500,0,3e36c01f-ab8,tarjeta,2026-02-28 05:55:53,1,1,83427,2,6.71,PIN,2,ce8ed307-4bde-4f,1,ES,Norte,86.166.157.105,"40.4168,-3.7038",ES223951539644,0,0,0
0437a1c8-6fb,persona,40,GB,Gales,110,1386.22,198.17,1.33,0,f80d88f4-310,ES679408953730,activa,1274.39,1641.67,1194.49,520.93,4,4,28df82cc-823,activa,2022-07-07,1416,1000,1,035c3c66-6ad,tarjeta,2026-05-06 15:32:31,0,0,43577,4,14.51,PIN,2,3e05097c-4e1e-4f,1,GB,Gales,81.61.163.59,"55.9533,-3.1883",ES407862830142,0,0,0
8bdaf676-509,persona,47,DE,Baviera,3333,1290.88,162.47,3.59,0,f2b8b524-ad4,ES438909550313,activa,505.68,557.22,18688.82,850.36,1,1,0704b552-b59,activa,2024-03-02,812,1000,0,259d9df0-a36,transferencia,2026-04-08 18:35:37,0,0,7645463,3,242.27,3DS,1,c2c5a317-e06d-44,0,DE,Hamburgo,87.7.40.102,"48.1351,11.5820",ES415334707297,0,0,0
4b6865c6-951,persona,36,GB,Inglaterra,3187,508.09,253.75,1.86,0,fc660d8a-8d3,ES192028507720,bloqueada,1613.79,1767.67,819.37,10043.42,3,2,b520f0ce-e0a,activa,2025-08-11,285,1000,0,7db72740-c7c,tarjeta,2026-02-22 12:32:45,0,1,37229,0,284.23,3DS,2,75e9875b-712b-4f,1,GB,Inglaterra,81.241.161.195,"55.9533,-3.1883",ES647034728496,0,0,0
6224615d-b1f,autónomo,25,FR,Île-de-France,1135,605.63,68.67,3.09,1,32321de2-da9,ES275082473140,activa,336.09,327.5,8243.0,11992.98,6,0,dbb532a2-08b,activa,2023-11-12,923,3000,0,a78dfe8c-047,tarjeta,2026-02-01 12:03:10,0,1,2261046,3,47.12,PIN,2,a8c4f724-5d63-4f,1,FR,Île-de-France,90.231.78.164,"45.7640,4.8357",ES429212348647,0,0,0
3e9da1b9-18c,autónomo,53,DE,Berlín,62,95.25,0.66,6.26,3,d658c0f8-576,ES211532313427,bloqueada,1385.47,1074.8,373.83,20870.69,4,2,a9e01a7c-b0f,robada,2025-12-19,155,500,0,3d7e3f6b-29e,transferencia,2026-04-06 21:44:47,0,0,0,3,312.31,PIN,1,109c96e1-1417-41,1,DE,Berlín,87.60.65.175,"52.5200,13.4050",ES305886667072,0,1,1
aebb23f5-4f7,empresa,75,BR,Minas Gerais,365,110.83,398.83,5.83,0,3f3d56b5-81e,ES866132704067,activa,786.26,646.88,1439.47,48291.39,1,1,2aca134b-c1d,activa,2023-06-10,1078,1000,0,7a13eb03-5a6,tarjeta,2026-03-16 18:55:26,0,0,31080,1,35.62,3DS,2,4819c46d-4fee-41,1,BR,Minas Gerais,177.136.229.175,"-19.9167,-43.9345",ES463945986722,0,0,0
a52a8bce-f4d,premium,23,ES,Este,2156,2295.8,349.72,1.15,0,1aeebc51-8d5,ES359541253743,activa,440.96,401.33,512.17,7474.37,1,3,107cd00b-7d0,activa,2025-03-30,419,2000,0,f5d63226-bca,tarjeta,2025-12-28 06:57:36,0,1,0,2,148.1,PIN,3,f87e4811-1da7-49,1,ES,Este,86.226.27.105,"39.4699,-0.3763",ES789616248972,0,1,1
949a5e81-7aa,autónomo,38,ES,Oeste,2923,1174.39,293.26,0.89,0,02d1be30-10a,ES939872599952,activa,543.87,466.35,14599.3,29955.16,2,2,cff0a7f8-597,robada,2025-01-29,479,3000,1,68ce01a4-a7c,transferencia,2026-02-15 17:12:09,0,1,46611,1,46.01,PIN,2,44bb8ef1-e2a4-48,1,IT,Lombardía,95.158.107.88,"45.4642,9.1900",ES812687229956,0,0,0
0edf3363-b09,autónomo,65,US,California,2401,50.3,66.74,0.84,0,4c743ace-493,ES901909964136,activa,16277.05,16042.93,3301.06,8335.11,3,2,8160e2d9-eba,activa,2025-06-29,328,3000,0,d8038931-9ae,transferencia,2026-04-02 03:04:07,1,0,43306,1,209.0,3DS,2,ec036312-3315-47,1,US,Nueva York,73.196.124.109,"34.0522,-118.2437",ES272344631019,1,0,0
e0a7696e-bf8,autónomo,79,ES,Este,138,138.08,420.2,3.66,0,d800c721-eca,ES964411565961,activa,2457.95,2862.13,2462.83,1295.2,2,1,defd2b29-9a3,activa,2024-01-29,845,1000,0,a861a08f-5e5,transferencia,2025-12-13 04:22:47,1,1,39568,3,294.46,PIN,1,add1a97f-c8af-45,1,ES,Este,86.53.62.203,"39.4699,-0.3763",ES867929362496,1,0,0
6e2ba268-8c9,persona,82,BR,Río,2182,559.67,655.94,8.0,0,c95e1f39-8a9,ES837139726268,activa,7317.43,6296.5,2044.76,2040.66,4,0,36be81f7-d27,caducada,2024-01-07,867,1000,0,63b37442-a66,tarjeta,2025-12-27 11:01:35,0,1,27299,1,22.22,firma,1,8209f0c4-7bc1-40,0,BR,Río,177.0.3.236,"-19.9167,-43.9345",ES206539260341,0,0,0
0f7d7bfe-f05,persona,74,US,Texas,684,207.03,1088.49,0.58,0,26d203be-b92,ES334340297752,activa,1574.9,1708.03,387.6,2166.16,3,5,1b2aff9e-104,caducada,2025-08-02,294,1000,0,79175e9d-754,tarjeta,2026-05-03 10:23:30,0,1,12553851,2,45.81,firma,3,23844301-cead-48,1,US,Texas,73.113.39.201,"40.7128,-74.0060",ES218767773810,1,1,1
bdc2aa9f-e8b,empresa,53,IT,Toscana,3436,161.8,101.82,0.68,0,889ceb6b-793,ES415425422498,suspendida,375.89,333.84,8605.13,2258.58,2,1,b66b673c-e4d,activa,2022-09-09,1352,3000,0,b9bd1691-22e,transferencia,2026-01-30 05:48:12,1,0,34278,0,5015.51,firma,2,54fad19a-0545-44,1,IT,Toscana,95.121.180.188,"45.4642,9.1900",ES428654714622,0,1,3
4c504d8b-ff8,empresa,56,DE,Baviera,821,88.81,94.49,2.19,0,45b4af97-26e,ES161819522549,activa,213.25,230.17,3575.99,25448.62,2,0,f49c0a14-f7d,activa,2022-01-03,1601,2000,0,b49de4c4-665,transferencia,2026-02-04 01:20:44,1,0,36009,2,598.16,3DS,2,84817e88-bf80-4e,1,DE,Hamburgo,87.24.73.229,"52.5200,13.4050",ES639200537280,0,0,0
3f8a6b3e-d55,persona,82,GB,Gales,1336,348.42,217.29,4.96,0,8f0584fe-1b0,ES205979770598,activa,217.83,202.47,4415.44,1666.01,1,1,68e38e6c-e2e,activa,2022-12-14,1256,3000,0,9dc4af77-5d7,transferencia,2026-02-12 16:37:21,0,0,20091,1,413.62,firma,2,90c1ac29-caea-41,1,GB,Gales,81.38.95.57,"51.5074,-0.1278",ES749622697847,0,0,0
3542f9f7-d05,persona,80,ES,Centro,2070,68.18,240.62,2.85,0,c0ace732-7ec,ES764323621486,activa,449.89,490.76,1821.52,454.83,3,3,58275d2f-8ea,activa,2024-07-07,685,2000,0,bc756aa6-6d3,tarjeta,2026-01-02 22:48:02,0,0,0,2,25.81,3DS,2,f517b665-0a6b-42,1,ES,Norte,86.112.136.10,"41.3874,2.1686",ES752237452333,1,0,0
56a6838c-cc5,persona,64,ES,Norte,528,97.4,899.67,1.83,0,bb0275eb-e31,ES725180616092,activa,489.13,375.76,4497.69,11638.49,3,2,aba4ce9b-859,activa,2024-06-25,697,1000,1,a93ee70e-206,transferencia,2026-03-02 04:47:41,1,0,63871,1,144.61,PIN,1,ee2de859-4972-4d,1,ES,Oeste,86.187.35.227,"41.3874,2.1686",ES547562261046,1,0,0
d429cbe9-210,autónomo,78,DE,Hesse,1279,415.16,1860.26,1.88,0,2a90572d-ba2,ES357658582723,activa,13712.41,15391.97,1542.85,4812.0,5,0,46e48c90-026,activa,2024-04-26,757,1000,0,6cc06244-2d0,tarjeta,2026-01-05 12:41:27,0,0,42166,2,766.47,PIN,2,eede1a38-df9e-4a,1,FR,Provence,90.246.73.107,"43.2965,5.3698",ES687049427183,0,1,2
b124a07a-9f1,autónomo,78,ES,Este,521,472.14,514.04,1.47,0,5cc5f305-012,ES796055981113,activa,2039.5,1872.87,7050.04,3453.79,5,1,e354b360-32b,activa,2024-11-25,544,2000,0,2f528b4c-d21,transferencia,2026-02-09 11:39:44,0,0,62607,0,386.79,PIN,1,798bd9ad-9f3e-47,1,ES,Este,86.61.141.105,"41.3874,2.1686",ES798177238692,0,0,0
81e20092-73a,empresa,77,FR,Provence,1349,167.7,181.16,1.29,0,4badcaa5-5ad,ES892737210823,cerrada,2886.07,2567.98,18647.99,6459.6,7,2,1869c5f2-53e,activa,2022-03-19,1526,5000,1,426d8413-40b,tarjeta,2025-12-14 06:06:33,0,1,74419,1,1229.25,PIN,2,b43968aa-233b-40,1,FR,Provence,90.217.91.52,"48.8566,2.3522",ES313957274422,0,0,0
06d9b11e-029,persona,62,IT,Lazio,375,120.62,133.03,0.63,0,4a359e64-72a,ES271062522325,activa,38181.03,37761.93,849.56,12656.39,3,2,c0674f19-a8d,activa,2022-11-27,1273,3000,0,d81995e2-808,tarjeta,2026-04-19 04:38:11,1,1,77811,3,30.39,firma,1,78073b81-ffbc-4f,1,IT,Campania,95.23.213.1,"41.9028,12.4964",ES377976116169,0,0,0
81762d57-fcd,persona,60,GB,Inglaterra,3554,287.54,90.41,0.51,0,511373d9-f10,ES639512463013,activa,292.08,211.64,5401.91,3668.76,2,0,d3458c6b-092,activa,2025-09-23,242,500,1,78f67d3b-707,transferencia,2026-01-22 08:51:49,0,0,0,0,141.72,PIN,3,b2cb00db-139e-4f,1,GB,Gales,81.251.82.108,"51.5074,-0.1278",ES565389942747,0,0,0
